rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
22621,25659,item-launch: nickel-pulp-04-barrel,item-launch,nickel-pulp-04-barrel,False,,True,False,-1.094163451858995e-36,8.2674646611828633e-37
22622,12767,__pr_graph_lp_or_to_or_and__: 77930:item-deliver: ralesia-plantation-mk03 --> item: ralesia-plantation-mk03:noncoproduct-route,,,True,item-deliver: ralesia-plantation-mk03 --> item: ralesia-plantation-mk03,False,False,1.0941516783166246e-36,8.2673757006666641e-37
22623,6650,__pr_graph_lp_or_to_or_and__: 24549:item-craft: py-tank-9000 --> item: py-tank-9000,,,True,item-craft: py-tank-9000 --> item: py-tank-9000,False,False,1.0936577664449229e-36,8.2636437180839016e-37
22624,12678,__pr_graph_lp_or_to_or_and__: 77760:item-burn: condensed-distillate-canister --> item: empty-fuel-canister:noncoproduct-route,,,True,item-burn: condensed-distillate-canister --> item: empty-fuel-canister,False,False,1.0936404510090811e-36,8.2635128831947706e-37
22625,931,__pr_graph_lp_or_cost_row__: item: advanced-substrate,,,True,node-cost:item: advanced-substrate,False,False,-1.0933451282330681e-36,8.2612814335789197e-37
22626,6907,__pr_graph_lp_or_to_or_and__: 26558:item-craft: arthurian-food-02 --> item: arthurian-food-02,,,True,item-craft: arthurian-food-02 --> item: arthurian-food-02,False,False,1.0932326475751712e-36,8.2604315332622439e-37
22627,7998,__pr_graph_lp_or_to_or_and__: 35344:item-craft: phadai-mk02 --> item: phadai-mk02,,,True,item-craft: phadai-mk02 --> item: phadai-mk02,False,False,1.09272711447823e-36,8.2566117410667381e-37
22628,18650,entity-build: py-warehouse-storage,entity-build,py-warehouse-storage,False,,False,False,-1.092700839216071e-36,8.2564132060114914e-37
22629,21513,item-deliver: car,item-deliver,car,False,,False,False,-1.0925729041294046e-36,8.255446532516646e-37
22630,8408,__pr_graph_lp_or_to_or_and__: 51144:item: phagnot-mk03 --> recipe-py-module: phagnot-cub-1,,,True,item: phagnot-mk03 --> recipe-py-module: phagnot-cub-1,False,False,-1.0924604593144605e-36,8.2545969030281964e-37
22631,6687,__pr_graph_lp_or_to_or_and__: 24771:item-craft: tar-extractor-mk02 --> item: tar-extractor-mk02,,,True,item-craft: tar-extractor-mk02 --> item: tar-extractor-mk02,False,False,1.0923788393079939e-36,8.2539801848240182e-37
22632,1275,__pr_graph_lp_or_cost_row__: item: caged-dingrits,,,True,node-cost:item: caged-dingrits,False,False,1.0919749803159692e-36,8.2509286389704323e-37
22633,26233,item-launch: rich-clay,item-launch,rich-clay,False,,True,False,1.091861359217872e-36,8.2500701215234405e-37
22634,11306,__pr_graph_lp_or_to_or_and__: 75874:fluid-temperature: ti-pulp-05: 10 --> fluid-temperature-range: ti-pulp-05: 10: 10:noncoproduct-route,,,True,fluid-temperature: ti-pulp-05: 10 --> fluid-temperature-range: ti-pulp-05: 10: 10,False,False,-1.0918562932281113e-36,8.2500318430639929e-37
22635,1919,__pr_graph_lp_or_cost_row__: item: grade-1-chromite,,,True,node-cost:item: grade-1-chromite,False,False,1.0917702028508895e-36,8.2493813468788572e-37
22636,2029,__pr_graph_lp_or_cost_row__: item: hawt-turbine-mk04,,,True,node-cost:item: hawt-turbine-mk04,False,False,1.0917125001594581e-36,8.2489453471555497e-37
22637,23327,item-deliver: resorcinol,item-deliver,resorcinol,False,,False,False,-1.0915784616170614e-36,8.2479325561409905e-37
