rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
2431,3939,__pr_graph_lp_or_to_or_and__: 33196:item: light-oil-canister --> energy-source-burner: chemical__biomass__jerry_2_1,,,True,item: light-oil-canister --> energy-source-burner: chemical__biomass__jerry_2_1,False,False,-5.2847045980461708e-29,4.4911353113146924e-29
2432,13161,recipe: ethanol-barrel,recipe,ethanol-barrel,False,,True,True,-5.2675068034296743e-29,4.4765199962585884e-29
2433,4074,__pr_graph_lp_or_to_or_and__: 33331:item: purified-syngas-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: purified-syngas-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-5.2613306125703471e-29,4.4712712433069101e-29
2434,4271,__pr_graph_lp_or_to_or_and__: 33528:item: wood --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: wood --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-5.2210511221210028e-29,4.4370402586752066e-29
2435,11929,recipe: biomass-syrup-01,recipe,biomass-syrup-01,False,,True,True,-5.220589917903892e-29,4.4366483104580893e-29
2436,13301,recipe: fill-kerosene-canister,recipe,fill-kerosene-canister,False,,True,True,5.2197135369912247e-29,4.4359035298956154e-29
2437,14480,recipe: nickel-pulp-02-barrel,recipe,nickel-pulp-02-barrel,False,,True,True,5.2116255105728593e-29,4.4290300291402853e-29
2438,15239,recipe: research-center-mk01,recipe,research-center-mk01,False,,True,True,-5.2041328884141462e-29,4.4226625247080082e-29
2439,15722,recipe: ti-pulp-06-barrel,recipe,ti-pulp-06-barrel,False,,True,True,5.1993256005740009e-29,4.4185771156241185e-29
2440,4259,__pr_graph_lp_or_to_or_and__: 33516:item: stripped-distillate-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: stripped-distillate-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-5.1926227230853913e-29,4.412880765105749e-29
2441,11317,logic-and: smart-farm-ore-bioreserve-recipe-bioreserve-super-1,logic-and,smart-farm-ore-bioreserve-recipe-bioreserve-super-1,False,,False,False,-5.1505723129012929e-29,4.3771447880933548e-29
2442,15147,recipe: rc-mk02,recipe,rc-mk02,False,,True,True,5.1495911674758324e-29,4.37631097481504e-29
2443,15577,recipe: steam-turbine-mk02,recipe,steam-turbine-mk02,False,,True,True,5.1326646312711736e-29,4.3619261850814581e-29
2444,14273,recipe: molybdenite-pulp-barrel,recipe,molybdenite-pulp-barrel,False,,True,True,5.131687050547726e-29,4.3610954012173304e-29
2445,12714,recipe: earth-shroom-sample,recipe,earth-shroom-sample,False,,True,True,5.069216218466514e-29,4.3080054025841296e-29
2446,4283,__pr_graph_lp_or_to_or_and__: 33540:item: zn-biomass --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: zn-biomass --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-5.0515909247270419e-29,4.293026783133025e-29
2447,11793,recipe: biomass-casein-mixture,recipe,biomass-casein-mixture,False,,True,True,5.0491229325183084e-29,4.2909293930611579e-29
2448,13290,recipe: fill-diesel-canister,recipe,fill-diesel-canister,False,,True,True,5.0464752220555616e-29,4.2886792718419365e-29
2449,15944,recipe: vacuum-barrel,recipe,vacuum-barrel,False,,True,True,-5.0462804805177559e-29,4.2885137733583805e-29
2450,14364,recipe: nano-assembler-mk01,recipe,nano-assembler-mk01,False,,True,True,5.0375243136088731e-29,4.2810724623699126e-29
2451,15387,recipe: sea-sponge-1,recipe,sea-sponge-1,False,,True,True,5.0334764298128936e-29,4.2776324226259799e-29
2452,4212,__pr_graph_lp_or_to_or_and__: 33469:item: coal-briquette --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: coal-briquette --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-5.0287271070337403e-29,4.2735962743716059e-29
2453,14993,recipe: py-quartz,recipe,py-quartz,False,,True,True,5.0278325837709016e-29,4.272836075776208e-29
2454,4257,__pr_graph_lp_or_to_or_and__: 33514:item: medium-distillate-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: medium-distillate-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-5.0077715408126105e-29,4.2557874675256936e-29
2455,11481,recipe: alien-sample-02,recipe,alien-sample-02,False,,True,True,4.9654053079641528e-29,4.2197830928585764e-29
2456,3967,__pr_graph_lp_or_to_or_and__: 33224:item: condensates-canister --> energy-source-burner: chemical__biomass__jerry_2_1,,,True,item: condensates-canister --> energy-source-burner: chemical__biomass__jerry_2_1,False,False,-4.9299199392884911e-29,4.1896263283057942e-29
2457,13299,recipe: fill-hot-residual-mixture-canister,recipe,fill-hot-residual-mixture-canister,False,,True,True,-4.9293286740132564e-29,4.1891238494431265e-29
2458,15145,recipe: rc-mk01,recipe,rc-mk01,False,,True,True,4.9097290016690593e-29,4.1724673308199731e-29
2459,14613,recipe: outlet-gas-04,recipe,outlet-gas-04,False,,True,True,4.9091349273319528e-29,4.1719624647137553e-29
2460,3999,__pr_graph_lp_or_to_or_and__: 33256:item: kerogen --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: kerogen --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-4.8988215192646041e-29,4.1631977532162779e-29
2461,14031,recipe: light-n,recipe,light-n,False,,True,True,4.8981178061398989e-29,4.1625997120571627e-29
2462,13307,recipe: fill-methanol-gas-canister,recipe,fill-methanol-gas-canister,False,,True,True,-4.8684114367416781e-29,4.1373541525182938e-29
2463,4025,__pr_graph_lp_or_to_or_and__: 33282:item: heavy-oil-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: heavy-oil-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-4.7900255727216059e-29,4.0707389774830394e-29
2464,4044,__pr_graph_lp_or_to_or_and__: 33301:item: benzene-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: benzene-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-4.7900255727216059e-29,4.0707389774830394e-29
2465,13431,recipe: formamide,recipe,formamide,False,,True,True,-4.7444085654463359e-29,4.0319719757766043e-29
2466,14603,recipe: organics-processing,recipe,organics-processing,False,,True,True,4.7229163390756705e-29,4.0137070955016023e-29
2467,3970,__pr_graph_lp_or_to_or_and__: 33227:item: purified-natural-gas-canister --> energy-source-burner: chemical__biomass__jerry_2_1,,,True,item: purified-natural-gas-canister --> energy-source-burner: chemical__biomass__jerry_2_1,False,False,-4.7106493670644123e-29,4.0032821738923529e-29
2468,14422,recipe: nbti-alloy,recipe,nbti-alloy,False,,True,True,4.7074775790927727e-29,4.0005866724324035e-29
2469,4076,__pr_graph_lp_or_to_or_and__: 33333:item: fatty-acids-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: fatty-acids-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-4.7054711868808833e-29,3.9988815669257507e-29
2470,14872,recipe: ptcda,recipe,ptcda,False,,True,True,-4.6777338560451554e-29,3.9753093683956737e-29
2471,4216,__pr_graph_lp_or_to_or_and__: 33473:item: coarse-coal --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: coarse-coal --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-4.6412278872710076e-29,3.944285260539968e-29
2472,14520,recipe: nitrobenzene-barrel,recipe,nitrobenzene-barrel,False,,True,True,-4.6224005272410207e-29,3.9282850811769115e-29
2473,14215,recipe: molten-glass,recipe,molten-glass,False,,True,True,4.6170174977952643e-29,3.9237103858127428e-29
2474,4058,__pr_graph_lp_or_to_or_and__: 33315:item: pure-natural-gas-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: pure-natural-gas-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-4.6031035010244778e-29,3.9118857623055175e-29
2475,15979,recipe: vessel-to-ground,recipe,vessel-to-ground,False,,True,True,-4.6016042380121967e-29,3.9106116337462991e-29
2476,15655,recipe: syrup-01-barrel,recipe,syrup-01-barrel,False,,True,True,-4.5989314942977478e-29,3.9083402383539256e-29
2477,14751,recipe: plastic-bar-02,recipe,plastic-bar-02,False,,True,True,4.5883764643815072e-29,3.8993701877693887e-29
2478,4028,__pr_graph_lp_or_to_or_and__: 33285:item: coal-gas-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: coal-gas-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-4.5749296689432432e-29,3.8879426090473651e-29
2479,12513,recipe: cresylic-acid,recipe,cresylic-acid,False,,True,True,-4.5442929767649218e-29,3.8619064271735837e-29
2480,16213,recipe: zipir-a-1,recipe,zipir-a-1,False,,True,True,-4.5383150053518254e-29,3.8568261283592826e-29
2481,14355,recipe: mutant-enzymes-barrel,recipe,mutant-enzymes-barrel,False,,True,True,-4.533343626326476e-29,3.852601268582838e-29
2482,13249,recipe: fe-biomass-extraction,recipe,fe-biomass-extraction,False,,True,True,-4.5324464449579407e-29,3.8518388110319707e-29
2483,14263,recipe: molten-titanium-03,recipe,molten-titanium-03,False,,True,True,4.5094947509966757e-29,3.8323336218030336e-29
2484,13296,recipe: fill-heavy-oil-canister,recipe,fill-heavy-oil-canister,False,,True,True,4.5088720307514464e-29,3.8318044113560666e-29
2485,14775,recipe: polycrystalline-plate,recipe,polycrystalline-plate,False,,True,True,4.495718082789918e-29,3.8206257051337628e-29
2486,11599,recipe: arthurian-pen-mk01,recipe,arthurian-pen-mk01,False,,True,True,4.4805546788862654e-29,3.8077392897347643e-29
2487,15192,recipe: ree-solution-barrel,recipe,ree-solution-barrel,False,,True,True,-4.4389787460215089e-29,3.7724065409073667e-29
2488,4000,__pr_graph_lp_or_to_or_and__: 33257:item: wood --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: wood --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-4.4297579017691193e-29,3.7645703301119046e-29
2489,13926,recipe: jig-grade3-barrel,recipe,jig-grade3-barrel,False,,True,True,4.4289988587585374e-29,3.7639252675914957e-29
2490,3992,__pr_graph_lp_or_to_or_and__: 33249:item: coke --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: coke --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-4.4258012906149183e-29,3.7612078571982163e-29
2491,14718,recipe: phosphoric-acid2,recipe,phosphoric-acid2,False,,True,True,4.4037256978922949e-29,3.7424472108545341e-29
2492,14601,recipe: organic-vanadate-barrel,recipe,organic-vanadate-barrel,False,,True,True,-4.3928921175742662e-29,3.7332404379476336e-29
2493,4238,__pr_graph_lp_or_to_or_and__: 33495:item: benzene-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: benzene-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-4.3777675957435047e-29,3.7203870659567007e-29
2494,14238,recipe: molten-salt,recipe,molten-salt,False,,True,True,4.3751475046718407e-29,3.7181604167064921e-29
2495,14507,recipe: niobium-oxide,recipe,niobium-oxide,False,,True,True,4.3687284273344298e-29,3.7127052499395996e-29
2496,14773,recipe: polycrystalline-cell,recipe,polycrystalline-cell,False,,True,True,4.354414977776653e-29,3.7005411568397848e-29
2497,15999,recipe: vpulp4-barrel,recipe,vpulp4-barrel,False,,True,True,-4.347335949213284e-29,3.6945251393763856e-29
2498,14975,recipe: py-limestone,recipe,py-limestone,False,,True,True,-4.3387610380454108e-29,3.6872378661479709e-29
2499,4246,__pr_graph_lp_or_to_or_and__: 33503:item: btx-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: btx-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-4.3002731127216002e-29,3.654529419105365e-29
2500,14771,recipe: polybutadiene-barrel,recipe,polybutadiene-barrel,False,,True,True,4.2949550678208472e-29,3.6500099499850364e-29
2501,15135,recipe: rare-earth-mud-barrel,recipe,rare-earth-mud-barrel,False,,True,True,-4.2175534495107012e-29,3.5842312229632616e-29
2502,14168,recipe: middle-processed-lard-barrel,recipe,middle-processed-lard-barrel,False,,True,True,4.2084961677520273e-29,3.5765340135589842e-29
2503,11644,recipe: auog-pooping-1,recipe,auog-pooping-1,False,,True,True,-4.1804219265581785e-29,3.5526754962805209e-29
2504,15247,recipe: residual-oil-barrel,recipe,residual-oil-barrel,False,,True,True,4.1798452247651714e-29,3.5521853939978634e-29
2505,13298,recipe: fill-high-distillate-canister,recipe,fill-high-distillate-canister,False,,True,True,4.1395567273794025e-29,3.5179467549420625e-29
2506,15497,recipe: soaked-gel-barrel,recipe,soaked-gel-barrel,False,,True,True,-4.126093711758182e-29,3.5065053917151377e-29
2507,4270,__pr_graph_lp_or_to_or_and__: 33527:item: fatty-acids-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: fatty-acids-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-4.1173344568318816e-29,3.4990614564164913e-29
2508,15616,recipe: stripped-distillate-to-olefin,recipe,stripped-distillate-to-olefin,False,,True,True,4.1119423725840406e-29,3.4944790659502359e-29
2509,16162,recipe: yotoi-aloe-orchard-mk02,recipe,yotoi-aloe-orchard-mk02,False,,True,True,4.0444018751393933e-29,3.4370806802146243e-29
2510,11606,recipe: artificial-blood-barrel,recipe,artificial-blood-barrel,False,,True,True,-4.0313319348041415e-29,3.4259733667465968e-29
2511,14150,recipe: methyl-acrylate-2,recipe,methyl-acrylate-2,False,,True,True,4.0251785171047582e-29,3.4207439672594074e-29
2512,15831,recipe: trits-reef-mk01,recipe,trits-reef-mk01,False,,True,True,3.9950555343560646e-29,3.3951443544532728e-29
2513,15990,recipe: vpulp1-barrel,recipe,vpulp1-barrel,False,,True,True,-3.9812379891886041e-29,3.3834016990472903e-29
2514,14327,recipe: muddy-sludge-barrel,recipe,muddy-sludge-barrel,False,,True,True,-3.9805234113385251e-29,3.3827944246470601e-29
2515,14562,recipe: oil-sand-slurry-barrel,recipe,oil-sand-slurry-barrel,False,,True,True,3.9548435738810628e-29,3.3609707592643875e-29
2516,4282,__pr_graph_lp_or_to_or_and__: 33539:item: sn-biomass --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: sn-biomass --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-3.9487744484450664e-29,3.3558129944265043e-29
2517,4036,__pr_graph_lp_or_to_or_and__: 33293:item: outlet-gas-01-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: outlet-gas-01-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-3.9311390891175842e-29,3.3408258208704532e-29
2518,4247,__pr_graph_lp_or_to_or_and__: 33504:item: coalbed-gas-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: coalbed-gas-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-3.921314482488606e-29,3.332476510718379e-29
2519,12636,recipe: dirty-syngas-barrel,recipe,dirty-syngas-barrel,False,,True,True,3.9193926184071649e-29,3.3308432403094904e-29
2520,12599,recipe: diamond-tailings-barrel,recipe,diamond-tailings-barrel,False,,True,True,3.9153129907587189e-29,3.3273762234783647e-29
2521,13309,recipe: fill-naphtha-canister,recipe,fill-naphtha-canister,False,,True,True,3.9018182306910978e-29,3.3159078826595005e-29
2522,11855,recipe: biomass-kicalk-seeds,recipe,biomass-kicalk-seeds,False,,True,True,-3.8909935619083375e-29,3.3067086831013051e-29
2523,15241,recipe: research-center-mk02,recipe,research-center-mk02,False,,True,True,3.8829287659469894e-29,3.2998549244382478e-29
2524,14130,recipe: methanal,recipe,methanal,False,,True,True,3.8720112030209788e-29,3.2905767800385331e-29
2525,13635,recipe: greasing-1,recipe,greasing-1,False,,True,True,3.8564823938708268e-29,3.2773798298925026e-29
2526,4229,__pr_graph_lp_or_to_or_and__: 33486:item: acetylene-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: acetylene-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-3.8352629651384529e-29,3.2593467830309762e-29
2527,4050,__pr_graph_lp_or_to_or_and__: 33307:item: natural-gas-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: natural-gas-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-3.8314160506004456e-29,3.2560775343150419e-29
2528,3989,__pr_graph_lp_or_to_or_and__: 33246:item: fatty-acids-canister --> energy-source-burner: chemical__biomass__jerry_2_1,,,True,item: fatty-acids-canister --> energy-source-burner: chemical__biomass__jerry_2_1,False,False,3.7924685078206082e-29,3.2229784875429413e-29
2529,14896,recipe: pure-trichlorosilane-barrel,recipe,pure-trichlorosilane-barrel,False,,True,True,3.7870153518244439e-29,3.2183441960706165e-29
2530,14192,recipe: mk02-locomotive,recipe,mk02-locomotive,False,,True,True,3.7708192976288761e-29,3.2045801966734552e-29
2531,15517,recipe: sodium-sulfate-1,recipe,sodium-sulfate-1,False,,True,True,-3.7626100184497878e-29,3.1976036508859622e-29
2532,4292,__pr_graph_lp_or_to_or_and__: 33549:item: fine-powdered-biomass --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: fine-powdered-biomass --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-3.7419402274668234e-29,3.1800377062926909e-29
2533,4043,__pr_graph_lp_or_to_or_and__: 33300:item: tall-oil-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: tall-oil-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-3.7016395432160302e-29,3.145788710393129e-29
2534,13214,recipe: fast-transport-belt,recipe,fast-transport-belt,False,,True,True,3.6742290077845202e-29,3.1224942345535502e-29
2535,4037,__pr_graph_lp_or_to_or_and__: 33294:item: outlet-gas-02-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: outlet-gas-02-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-3.6677281319856107e-29,3.1169695524614331e-29
2536,16137,recipe: yaedols-culture-mk02,recipe,yaedols-culture-mk02,False,,True,True,3.6521949351290198e-29,3.1037688734819439e-29
2537,13275,recipe: fiberglass,recipe,fiberglass,False,,True,True,-3.6445898779195684e-29,3.0973058176300498e-29
2538,14989,recipe: py-oil-powerplant-mk02,recipe,py-oil-powerplant-mk02,False,,True,True,3.6269015802615005e-29,3.0822736551438883e-29
2539,12155,recipe: capacitor2,recipe,capacitor2,False,,True,True,-3.6038891577299823e-29,3.0627168565541611e-29
2540,14765,recipe: plutonium-shuffle-2,recipe,plutonium-shuffle-2,False,,True,True,3.5879508648441181e-29,3.049171912148329e-29
2541,14492,recipe: nickel-tailings,recipe,nickel-tailings,False,,True,True,-3.583017941655655e-29,3.0449797335489992e-29
2542,4015,__pr_graph_lp_or_to_or_and__: 33272:item: co-biomass --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: co-biomass --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-3.5357759814419783e-29,3.0048317873856865e-29
2543,15977,recipe: vessel,recipe,vessel,False,,True,True,-3.5305832466731238e-29,3.0004188113999867e-29
2544,14441,recipe: neutron-absorber-mk01,recipe,neutron-absorber-mk01,False,,True,True,3.5025422954928634e-29,2.9765885851930048e-29
2545,12532,recipe: crude-from-manure,recipe,crude-from-manure,False,,True,True,-3.4861169399342469e-29,2.9626297171084055e-29
2546,14363,recipe: nacl-biomass-extraction,recipe,nacl-biomass-extraction,False,,True,True,-3.4503806481970307e-29,2.9322597089577524e-29
2547,4220,__pr_graph_lp_or_to_or_and__: 33477:item: light-oil-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: light-oil-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-3.4488454820115189e-29,2.9309550685683848e-29
2548,13317,recipe: fill-propene-canister,recipe,fill-propene-canister,False,,True,True,3.4320354370394808e-29,2.9166692773461809e-29
2549,12351,recipe: coalbed-gas-barrel,recipe,coalbed-gas-barrel,False,,True,True,3.4133833347417089e-29,2.9008180384158634e-29
2550,3990,__pr_graph_lp_or_to_or_and__: 33247:item: active-carbon --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: active-carbon --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-3.4112680490266986e-29,2.8990203912263284e-29
2551,12263,recipe: chromite-pulp-02-barrel,recipe,chromite-pulp-02-barrel,False,,True,True,-3.4057501569157941e-29,2.89433108463529e-29
2552,13771,recipe: hot-residual-mixture-barrel,recipe,hot-residual-mixture-barrel,False,,True,True,3.3543109898609463e-29,2.8506161985411733e-29
2553,14985,recipe: py-nexelit,recipe,py-nexelit,False,,True,True,3.3534462471194197e-29,2.8498813085223235e-29
2554,14121,recipe: mega-farm,recipe,mega-farm,False,,True,True,3.3453137975051206e-29,2.8429700553098415e-29
2555,16004,recipe: vrauks,recipe,vrauks,False,,True,True,-3.3400068900887106e-29,2.8384600512311784e-29
2556,4054,__pr_graph_lp_or_to_or_and__: 33311:item: condensates-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: condensates-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-3.3304400471610405e-29,2.8303297981029064e-29
2557,11776,recipe: biomass-blood,recipe,biomass-blood,False,,True,True,3.3274277470940436e-29,2.8277698352992772e-29
2558,15787,recipe: titanium-overflow-waste-void,recipe,titanium-overflow-waste-void,False,,True,True,-3.3057871893398762e-29,2.8093788975877883e-29
2559,14540,recipe: nylon2,recipe,nylon2,False,,True,True,-3.2898611707028756e-29,2.7958443842877008e-29
2560,14720,recipe: phosphorous-acid,recipe,phosphorous-acid,False,,True,True,-3.2785365951584453e-29,2.7862203456740678e-29
2561,4284,__pr_graph_lp_or_to_or_and__: 33541:item: al-biomass --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: al-biomass --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-3.2742500780694223e-29,2.7825775066271728e-29
2562,4073,__pr_graph_lp_or_to_or_and__: 33330:item: middle-oil-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: middle-oil-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-3.2626501142972209e-29,2.7727194330223467e-29
2563,14987,recipe: py-oil-powerplant-mk01,recipe,py-oil-powerplant-mk01,False,,True,True,-3.260098252814318e-29,2.7705507677728857e-29
2564,11984,recipe: bisphenol-a,recipe,bisphenol-a,False,,True,True,3.2560991361474727e-29,2.7671521721194642e-29
2565,14074,recipe: lor-mk02,recipe,lor-mk02,False,,True,True,3.2351169815016986e-29,2.7493207694575365e-29
2566,4219,__pr_graph_lp_or_to_or_and__: 33476:item: heavy-oil-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: heavy-oil-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-3.2328426494371543e-29,2.7473879588613668e-29
2567,15267,recipe: rich-clay-2,recipe,rich-clay-2,False,,True,True,-3.2010324445166236e-29,2.7203544829256312e-29
2568,4249,__pr_graph_lp_or_to_or_and__: 33506:item: raw-gas-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: raw-gas-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-3.1985816225271413e-29,2.7182716847342658e-29
2569,12650,recipe: dna-polymerase-2,recipe,dna-polymerase-2,False,,True,True,-3.1960615205050987e-29,2.7161300098365819e-29
2570,13817,recipe: hotair-zinc-plate-3,recipe,hotair-zinc-plate-3,False,,True,True,-3.1695994090004966e-29,2.6936415393487131e-29
2571,4971,__pr_graph_lp_or_to_or_and__: 35883:fluid-temperature: water: 15 --> fluid-temperature-range: water: nil: nil:noncoproduct-route,,,True,fluid-temperature: water: 15 --> fluid-temperature-range: water: nil: nil,False,False,-3.1609229547619315e-29,2.6862679711038144e-29
2572,4224,__pr_graph_lp_or_to_or_and__: 33481:item: refsyngas-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: refsyngas-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-3.1519056189257383e-29,2.6786047092059055e-29
2573,15692,recipe: thickened-coal-fines-barrel,recipe,thickened-coal-fines-barrel,False,,True,True,-3.1376562897365634e-29,2.6664951079412079e-29
2574,16226,recipe: zipir-reef-mk02,recipe,zipir-reef-mk02,False,,True,True,3.0496232346644164e-29,2.5916813970019809e-29
2575,12509,recipe: creature-chamber-mk02,recipe,creature-chamber-mk02,False,,True,True,3.0458262036995558e-29,2.5884545411715256e-29
2576,13205,recipe: ez-ranch-mk01,recipe,ez-ranch-mk01,False,,True,True,3.044197399591709e-29,2.5870703238499612e-29
2577,4227,__pr_graph_lp_or_to_or_and__: 33484:item: aromatics-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: aromatics-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-3.0358335223053279e-29,2.5799623949348321e-29
2578,12250,recipe: chromite-concentrate,recipe,chromite-concentrate,False,,True,True,-3.0288442517792814e-29,2.574022657135398e-29
2579,15670,recipe: tar-01,recipe,tar-01,False,,True,True,-3.0281212920163152e-29,2.5734082594789391e-29
2580,12632,recipe: diode,recipe,diode,False,,True,True,-2.9870509864975932e-29,2.538505211268863e-29
2581,14395,recipe: navens-2,recipe,navens-2,False,,True,True,2.9763249608883599e-29,2.5293898422884469e-29
2582,11640,recipe: auog-paddock-mk01,recipe,auog-paddock-mk01,False,,True,True,2.9730887918278623e-29,2.5266396274237676e-29
2583,4233,__pr_graph_lp_or_to_or_and__: 33490:item: kerosene-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: kerosene-canister --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-2.9722018130887145e-29,2.5258858404406231e-29
2584,15251,recipe: resistor2,recipe,resistor2,False,,True,True,2.9664841718608722e-29,2.5210267797420771e-29
2585,4291,__pr_graph_lp_or_to_or_and__: 33548:item: powdered-biomass --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: powdered-biomass --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-2.9610622905493957e-29,2.516419066641002e-29
2586,3947,__pr_graph_lp_or_to_or_and__: 33204:item: gasoline-canister --> energy-source-burner: chemical__biomass__jerry_2_1,,,True,item: gasoline-canister --> energy-source-burner: chemical__biomass__jerry_2_1,False,False,2.9610237353416153e-29,2.5163863010148662e-29
2587,12164,recipe: carbon-aerogel,recipe,carbon-aerogel,False,,True,True,2.9549475094306779e-29,2.5112225019336033e-29
2588,4274,__pr_graph_lp_or_to_or_and__: 33531:item: raw-fiber --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: raw-fiber --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-2.9140092117701442e-29,2.4764316388309977e-29
2589,15568,recipe: stator,recipe,stator,False,,True,True,-2.903076284607755e-29,2.4671404373410996e-29
2590,4042,__pr_graph_lp_or_to_or_and__: 33299:item: methane-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: methane-canister --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,-2.8960735711585979e-29,2.4611892752537893e-29
2591,11738,recipe: bio-reactor-mk02,recipe,bio-reactor-mk02,False,,True,True,2.8818377893788575e-29,2.4490911870732693e-29
