rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
20992,6730,__pr_graph_lp_or_to_or_and__: 21615:item-craft: gunpowder --> item: gunpowder,,,True,item-craft: gunpowder --> item: gunpowder,False,False,1.2538985628357968e-56,8.6772240378146259e-57
20993,9788,__pr_graph_lp_or_to_or_and__: 68833:item: phagnot-mk02 --> recipe-py-module: phagnot-cub-4-fast,,,True,item: phagnot-mk02 --> recipe-py-module: phagnot-cub-4-fast,False,False,1.2534468349306293e-56,8.6740979920933474e-57
20994,15328,__pr_graph_lp_or_to_or_and__: 85567:item-deliver: used-ulric-mk04 --> item: used-ulric-mk04:noncoproduct-route,,,True,item-deliver: used-ulric-mk04 --> item: used-ulric-mk04,False,False,1.2501157489334884e-56,8.6510462235188236e-57
20995,23853,item-deliver: fuelrod-mk01,item-deliver,fuelrod-mk01,False,,False,False,1.2481935814158926e-56,8.6377444472167055e-57
20996,24296,item-deliver: magnetic-core,item-deliver,magnetic-core,False,,False,False,1.2465784721722824e-56,8.6265675744075883e-57
20997,25392,item-deliver: soil,item-deliver,soil,False,,False,False,1.2446758116386134e-56,8.6134007902610171e-57
20998,24699,item-deliver: passivation-layer,item-deliver,passivation-layer,False,,False,False,1.2439704066166121e-56,8.6085192491262535e-57
20999,22891,item-deliver: aerial-base,item-deliver,aerial-base,False,,False,False,1.2438422018216186e-56,8.6076320467943795e-57
21000,19873,entity-build: mk02-locomotive,entity-build,mk02-locomotive,False,,False,False,1.2430308750733388e-56,8.6020175065346213e-57
21001,14115,__pr_graph_lp_or_to_or_and__: 83293:item-deliver: reduced-aluminium --> item: reduced-aluminium:noncoproduct-route,,,True,item-deliver: reduced-aluminium --> item: reduced-aluminium,False,False,1.2415277054548949e-56,8.5916152778913599e-57
21002,15452,__pr_graph_lp_or_to_or_and__: 85803:item-deliver: dingrits-codex-mk02 --> item: dingrits-codex-mk02:noncoproduct-route,,,True,item-deliver: dingrits-codex-mk02 --> item: dingrits-codex-mk02,False,False,1.2410781348631403e-56,8.5885041612021078e-57
21003,11401,__pr_graph_lp_or_to_or_and__: 79325:entity-build: py-deposit-passive-provider --> entity: py-deposit-passive-provider:noncoproduct-route,,,True,entity-build: py-deposit-passive-provider --> entity: py-deposit-passive-provider,False,False,1.2376169614553686e-56,8.5645521622261794e-57
21004,15157,__pr_graph_lp_or_to_or_and__: 85247:item-deliver: blood-xyhiphoe --> item: blood-xyhiphoe:noncoproduct-route,,,True,item-deliver: blood-xyhiphoe --> item: blood-xyhiphoe,False,False,1.2365241397322003e-56,8.5569896215180407e-57
21005,11478,__pr_graph_lp_or_to_or_and__: 79479:entity-build: pipe-to-ground --> entity: pipe-to-ground:noncoproduct-route,,,True,entity-build: pipe-to-ground --> entity: pipe-to-ground,False,False,1.2362891142197894e-56,8.5553631988661319e-57
21006,19614,entity-build: coalbed-mk02,entity-build,coalbed-mk02,False,,False,False,1.2356949578815209e-56,8.5512515204469603e-57
